Filename,Makespan,Energy,Inference_Time(s),Valid
job20_m5_429.json,355,35500,66.9260,True
job20_m5_441.json,307,30700,56.4893,True
job20_m5_524.json,324,32400,62.0286,True
job20_m5_735.json,337,33700,65.2241,True
job20_m5_812.json,415,41500,75.4146,True
job20_m5_896.json,278,27800,54.6754,True
job20_m5_923.json,352,35200,64.3129,True
job20_m5_935.json,338,33800,74.9537,True
job20_m6_249.json,287,28700,68.4127,True
job20_m6_267.json,289,28900,75.1022,True
job20_m6_303.json,291,29100,63.8648,True
job20_m6_334.json,270,27000,64.4235,True
job20_m6_375.json,330,33000,77.3266,True
job20_m6_449.json,300,30000,66.8760,True
job20_m6_454.json,308,30800,68.2124,True
job20_m6_462.json,317,31700,70.7643,True
job20_m6_544.json,242,24200,56.4608,True
job20_m6_587.json,314,31400,58.0491,True
job20_m6_607.json,360,36000,74.3330,True
job20_m6_640.json,309,30900,67.8652,True
job20_m6_705.json,332,33200,76.1388,True
job20_m6_861.json,320,32000,68.0041,True
job20_m6_994.json,327,32700,68.4725,True
job20_m7_20.json,266,26600,70.3681,True
job20_m7_214.json,305,30500,70.3700,True
job20_m7_477.json,268,26800,72.2691,True
job20_m7_500.json,298,29800,69.9694,True
job20_m7_57.json,259,25900,66.8779,True
job20_m7_619.json,263,26300,64.2466,True
job20_m7_629.json,286,28600,74.0304,True
job20_m7_65.json,281,28100,59.5024,True
job20_m7_776.json,280,28000,65.5927,True
job20_m7_8.json,229,22900,59.9082,True
job20_m7_866.json,281,28100,77.9735,True
job20_m7_888.json,270,27000,66.7058,True
job20_m7_967.json,262,26200,62.0796,True
job20_m8_111.json,236,23600,56.5437,True
job20_m8_134.json,220,22000,66.9715,True
job20_m8_157.json,240,24000,68.2350,True
job20_m8_161.json,260,26000,73.5099,True
job20_m8_197.json,230,23000,69.7228,True
job20_m8_349.json,255,25500,76.0097,True
job20_m8_426.json,239,23900,63.1308,True
job20_m8_583.json,235,23500,62.5126,True
job20_m8_68.json,249,24900,69.3002,True
job20_m8_710.json,251,25100,71.0660,True
job20_m8_727.json,232,23200,67.1560,True
job20_m8_784.json,243,24300,75.0178,True
job20_m8_867.json,267,26700,73.2664,True
job20_m8_87.json,227,22700,68.7659,True
job20_m8_889.json,240,24000,67.5631,True
job20_m8_988.json,234,23400,70.4553,True
job20_m9_162.json,221,22100,69.1345,True
job20_m9_293.json,229,22900,78.1055,True
job20_m9_372.json,217,21700,67.0578,True
job20_m9_413.json,232,23200,69.3816,True
job20_m9_453.json,224,22400,70.9089,True
job20_m9_612.json,249,24900,81.2502,True
job20_m9_781.json,228,22800,73.8837,True
job21_m10_22.json,238,23800,84.5292,True
job21_m10_254.json,234,23400,83.8673,True
job21_m10_389.json,215,21500,71.3001,True
job21_m10_548.json,260,26000,82.7627,True
job21_m10_609.json,234,23400,83.5683,True
job21_m10_62.json,209,20900,76.4653,True
job21_m10_683.json,240,24000,74.7620,True
job21_m10_73.json,240,24000,78.8263,True
job21_m10_871.json,221,22100,83.6759,True
job21_m10_955.json,268,26800,87.1894,True
job21_m10_98.json,209,20900,79.0878,True
job21_m8_103.json,211,21100,65.3693,True
job21_m8_570.json,241,24100,64.9545,True
job21_m8_614.json,260,26000,78.1833,True
job21_m8_773.json,282,28200,81.0279,True
job21_m8_806.json,235,23500,76.0024,True
job21_m8_811.json,218,21800,66.9532,True
job21_m8_964.json,263,26300,75.2914,True
job21_m9_287.json,233,23300,78.7932,True
job21_m9_339.json,257,25700,85.9525,True
job21_m9_382.json,247,24700,81.4186,True
job21_m9_414.json,224,22400,76.2062,True
job21_m9_427.json,194,19400,69.1394,True
job21_m9_501.json,246,24600,80.0937,True
job21_m9_505.json,247,24700,86.0377,True
job21_m9_531.json,246,24600,78.7421,True
job21_m9_685.json,237,23700,79.1316,True
job21_m9_790.json,217,21700,74.5608,True
job21_m9_82.json,245,24500,84.5360,True
job21_m9_898.json,236,23600,79.5912,True
