Filename,Makespan,Energy,Inference_Time(s),Valid
job52_m8_209.json,607,60700,21.8411,True
job52_m8_355.json,554,55400,19.4622,True
job52_m8_370.json,586,58600,23.6380,True
job52_m8_579.json,627,62700,24.9239,True
job52_m8_989.json,690,69000,23.7627,True
job53_m5_239.json,1065,106500,25.1286,True
job53_m5_408.json,1003,100300,23.5649,True
job53_m5_775.json,976,97600,25.6285,True
job53_m6_241.json,775,77500,22.1454,True
job53_m6_347.json,832,83200,22.9383,True
job53_m6_594.json,843,84300,22.8644,True
job53_m7_891.json,648,64800,19.8558,True
job53_m8_738.json,637,63700,21.6909,True
job54_m6_344.json,868,86800,23.4408,True
job54_m6_530.json,814,81400,23.5044,True
job54_m6_962.json,766,76600,23.3550,True
job54_m7_938.json,793,79300,24.6230,True
job54_m8_18.json,699,69900,26.7187,True
job54_m8_637.json,722,72200,22.5891,True
job54_m8_713.json,656,65600,25.8042,True
job54_m8_854.json,731,73100,26.1870,True
job55_m5_647.json,1017,101700,25.2260,True
job55_m5_705.json,937,93700,23.9230,True
job55_m6_13.json,811,81100,25.1820,True
job55_m6_372.json,774,77400,23.1913,True
job55_m7_249.json,713,71300,23.2679,True
job55_m7_525.json,737,73700,24.9559,True
job55_m7_77.json,735,73500,26.8521,True
job55_m8_631.json,587,58700,21.2998,True
job55_m8_861.json,702,70200,26.1780,True
job55_m8_874.json,706,70600,23.5556,True
job56_m5_795.json,932,93200,27.4190,True
job56_m5_890.json,960,96000,25.7971,True
job56_m6_314.json,827,82700,26.3084,True
job56_m6_390.json,836,83600,24.8796,True
job56_m6_424.json,863,86300,21.2295,True
job56_m6_484.json,844,84400,24.4670,True
job56_m6_72.json,836,83600,26.2607,True
job56_m7_3.json,704,70400,23.2619,True
job56_m7_501.json,864,86400,25.6532,True
job56_m8_158.json,675,67500,25.1157,True
job56_m8_641.json,633,63300,22.9442,True
job57_m5_163.json,988,98800,28.0118,True
job57_m5_263.json,1003,100300,27.1468,True
job57_m5_461.json,1141,114100,26.4564,True
job57_m5_741.json,993,99300,25.9399,True
job57_m5_778.json,955,95500,26.2463,True
job57_m6_130.json,906,90600,26.6559,True
job57_m6_317.json,948,94800,27.4557,True
job57_m6_868.json,889,88900,25.4530,True
job57_m6_970.json,859,85900,20.8961,True
job57_m7_256.json,826,82600,22.6539,True
job57_m7_502.json,772,77200,23.0857,True
job57_m7_553.json,818,81800,25.6852,True
job57_m7_599.json,738,73800,25.0789,True
job58_m5_442.json,1123,112300,21.2937,True
job58_m5_465.json,922,92200,23.2280,True
job58_m5_991.json,965,96500,20.4956,True
job58_m6_61.json,949,94900,26.0119,True
